Wellhead Temp. (C),Wellhead Press (psi),MMCFD- gas,BOPD (barrel of oil produced per day),BWPD (barrel of water produced per day),BSW - basic solid and water (%),CO2 mol. (%) @ 25 C & 1 Atm.,Gas Grav.,CR-corrosion defect
65.83,934.11,5.01,955.94,"3,746.50",45.05,1.1277,0.7837,0.1995
51.22,"1,389.08",3.58,162.67,"2,891.09",24.62,3.0433,0.715,0.2329
55.76,"2,031.51",12.25,"1,345.29","8,254.05",27.30,3.2729,0.928,0.1996
54.37,"1,751.27",9.51,"1,851.65","1,304.62",7.98,1.2563,0.8892,0.1819
73.35,"1,585.52",10.69,"1,636.22","1,192.48",21.85,2.9285,0.9162,0.2118
50.66,"1,341.98",13.30,"2,051.43","8,717.95",24.89,0.7618,0.7208,0.2692
50.74,960.08,12.80,401.77,"1,978.51",5.36,2.2509,0.8216,0.2680
52.70,612.84,0.98,565.16,"1,417.17",9.96,1.7114,0.8761,0.1947
59.59,"1,173.70",14.12,"1,185.33","5,003.57",24.22,4.2929,0.734,0.1591
49.35,437.27,9.45,591.32,474.51,60.49,4.0188,0.8827,0.2886
71.09,790.50,7.01,197.12,"5,790.41",16.55,1.2127,0.8541,0.2316
49.78,"1,219.00",9.53,917.13,"4,240.93",46.64,3.9992,0.9286,0.2038
70.45,"1,192.14",10.83,692.67,"5,979.57",45.40,2.1945,0.7422,0.2298
44.46,467.80,2.82,645.90,"2,673.74",74.47,2.7659,0.85,0.2691
62.61,"1,522.00",7.46,"1,995.74","8,437.64",54.42,2.6107,0.9202,0.2497
70.82,"1,445.80",6.04,596.35,"2,549.88",81.86,3.3071,0.8753,0.2425
46.61,533.22,6.30,382.89,"5,953.16",56.11,1.891,0.7853,0.2449
72.83,"2,207.24",1.81,374.84,"8,805.06",2.40,0.9308,0.7374,0.1433
55.92,574.40,3.00,"1,708.22","3,757.58",34.13,2.1903,0.9239,0.2300
72.09,"2,036.31",3.03,"1,529.11","1,537.62",62.44,2.6495,0.727,0.1931
63.27,382.68,6.69,383.00,674.77,42.48,2.6872,0.9264,0.3043
50.96,"2,089.43",15.71,559.74,"8,971.30",37.51,3.5476,0.7781,0.1829
47.25,420.24,3.80,"1,592.74","7,122.91",59.98,0.8387,0.9011,0.2204
51.03,"1,848.56",7.43,667.16,"8,562.65",25.60,4.2552,0.8335,0.1659
44.12,"1,082.01",5.62,"2,051.29","6,521.34",81.15,4.2641,0.9126,0.2111
45.79,"1,810.64",13.86,"1,187.88","3,216.36",36.95,1.037,0.8053,0.2064
44.50,"1,159.52",1.10,505.41,"1,181.42",56.39,1.9238,0.8987,0.2139
54.94,519.30,3.63,"1,810.98","8,658.68",87.69,2.8153,0.7637,0.2460
67.17,"1,867.32",3.88,754.99,"4,581.17",70.14,2.0299,0.8142,0.1957
45.71,519.96,17.42,694.94,"3,717.70",47.51,2.4437,0.898,0.2527
45.34,"2,166.52",10.11,770.59,"5,398.85",76.73,1.8584,0.7372,0.1945
62.17,480.72,2.64,"1,633.57","1,028.80",50.08,3.2563,0.872,0.2506
47.54,"1,309.65",4.94,468.61,"2,908.06",39.49,1.9962,0.8076,0.2215
44.27,"1,781.26",3.14,876.99,"5,956.05",77.98,2.2347,0.8244,0.2015
46.54,"1,143.07",2.39,189.84,969.12,2.55,2.7632,0.839,0.2131
71.37,802.46,14.03,"1,747.97","1,294.80",36.45,4.1868,0.772,0.2065
68.01,"1,851.03",8.81,796.58,"4,775.62",30.70,3.0017,0.7324,0.2085
52.68,"1,899.81",11.16,615.38,"5,822.33",63.78,1.0294,0.7152,0.1845
62.58,"2,167.63",5.96,"1,264.88","1,774.80",1.25,1.8329,0.8062,0.1339
58.69,"1,110.02",9.81,"1,509.82",347.43,59.03,2.1978,0.7705,0.2496
63.28,"1,361.75",4.69,"1,721.09","8,928.17",31.00,3.3578,0.8509,0.2115
63.46,"1,084.79",5.56,810.42,295.57,8.86,2.2962,0.8692,0.2094
61.69,879.57,11.52,"1,719.92",59.64,87.51,3.0644,0.8223,0.2646
49.80,"1,835.44",2.83,"1,039.69","3,039.16",19.05,3.7173,0.8478,0.1578
42.35,"1,039.36",10.91,327.50,"2,103.56",31.25,1.0563,0.8349,0.2417
56.01,"1,210.61",14.98,"1,786.51","5,359.85",18.58,3.4503,0.7121,0.1992
70.29,"1,163.25",2.31,"1,201.72","8,333.19",59.13,3.3774,0.8969,0.2144
59.75,"1,761.19",15.77,"1,309.08","4,502.23",69.88,3.6457,0.7243,0.1846
68.37,"2,158.15",1.61,"1,965.04","7,211.93",76.84,4.1393,0.8017,0.2150
73.60,"1,672.35",6.27,"1,224.27","8,472.46",27.85,1.7993,0.7356,0.2144
46.44,"1,294.66",10.80,140.40,"1,797.04",46.88,2.2315,0.8573,0.2736
63.76,"1,889.96",9.91,"1,834.10","4,569.03",59.25,1.6294,0.783,0.2229
63.19,"1,622.46",1.90,687.00,"5,994.94",56.24,1.8626,0.7268,0.1922
73.21,499.37,14.06,"1,111.91","3,118.38",63.95,1.8725,0.7211,0.2506
73.40,567.20,17.08,530.63,"6,900.81",68.74,3.8269,0.7635,0.1576
63.59,455.46,3.37,710.95,"6,581.45",8.82,0.9063,0.8584,0.1962
49.06,"1,266.09",15.72,"1,473.90","3,945.69",15.13,1.4123,0.8697,0.2398
67.26,"1,980.23",9.87,970.56,856.26,65.58,2.8886,0.7395,0.2263
44.58,987.94,16.43,"1,357.37",147.89,42.62,3.4484,0.7418,0.2471
66.68,"1,125.49",3.28,"1,742.00","3,465.83",38.19,3.2029,0.8421,0.2114
70.92,"2,142.05",13.94,796.79,801.69,40.72,0.8472,0.9225,0.1885
53.63,"2,001.61",1.26,"1,242.26","7,289.12",33.29,2.3212,0.8332,0.1851
61.75,"1,669.05",15.52,"1,651.96","3,141.03",52.81,1.3463,0.8683,0.2263
55.18,898.39,11.90,"1,529.65","6,217.77",28.95,4.2554,0.8382,0.1615
55.43,608.57,6.64,"1,186.46","3,252.81",56.89,4.2943,0.7342,0.2177
51.25,413.16,3.53,880.12,"7,421.86",18.19,0.8628,0.9201,0.2030
66.07,589.16,14.36,927.34,"8,279.44",67.66,3.0956,0.727,0.1826
71.78,948.30,10.67,977.53,"7,807.42",69.79,3.6217,0.8789,0.1877
71.93,"1,449.88",6.47,812.50,"4,533.45",51.69,1.8542,0.9273,0.2114
46.80,505.93,7.91,"1,498.23",819.15,33.05,3.1894,0.7815,0.2525
69.76,645.70,14.54,375.03,"3,487.73",1.41,1.3579,0.749,0.2728
65.26,732.50,6.10,"2,023.71","3,976.87",10.96,1.1418,0.8361,0.2204
49.36,"1,605.06",1.78,"1,654.69","8,945.67",7.23,4.0279,0.8867,0.1498
43.28,"1,573.73",16.00,713.26,"5,284.83",1.04,3.0044,0.9207,0.2125
49.86,"1,447.89",6.93,212.78,"5,983.59",64.50,3.6357,0.8643,0.2308
70.99,866.84,6.26,"1,522.17","7,292.64",85.34,2.6069,0.7853,0.2282
61.84,"1,100.25",3.77,"1,567.32","5,309.92",1.13,1.2387,0.8203,0.1737
64.72,569.19,15.76,"2,016.20","5,590.75",10.17,2.042,0.8792,0.2635
49.50,820.32,4.00,626.22,"2,315.69",76.84,3.8699,0.8851,0.2610
64.67,"2,119.27",11.25,291.44,586.52,61.50,0.7351,0.7275,0.1768
41.99,"2,277.93",15.48,"1,921.27","6,730.49",36.20,1.4285,0.8466,0.2460
53.38,"1,635.40",0.83,635.89,"7,911.01",88.62,1.5954,0.9247,0.1800
61.63,"2,156.27",14.58,"1,542.20","3,861.36",51.26,1.6306,0.8845,0.2162
45.86,"1,625.88",7.34,248.24,"5,131.05",59.81,1.0355,0.7127,0.1900
68.06,446.32,11.62,"1,618.66","2,890.27",58.35,3.7489,0.7608,0.2326
48.78,"2,310.97",6.68,378.18,"4,215.80",19.98,1.256,0.8094,0.1663
62.46,573.57,12.27,"1,491.40","1,977.78",43.64,3.6818,0.867,0.2360
54.36,"1,703.09",4.63,"1,171.78","7,087.53",19.42,1.9638,0.8337,0.1940
60.62,871.36,0.61,"2,000.28","4,602.43",45.54,2.334,0.7282,0.2289
44.59,"1,140.62",16.64,201.75,"5,114.75",2.87,2.354,0.8741,0.2607
41.62,"1,632.06",0.51,701.29,384.55,34.17,3.26,0.8963,0.1898
70.90,"1,226.75",14.50,265.57,"5,812.51",33.31,3.3257,0.7565,0.2285
49.91,866.92,3.16,"1,850.90","1,919.97",26.12,2.9977,0.726,0.2104
67.96,"1,029.28",7.02,"1,292.30","3,596.08",7.19,3.4794,0.8857,0.1868
73.85,"1,043.03",14.47,"1,176.92","3,867.99",68.85,0.7087,0.8525,0.2003
48.00,"2,238.52",3.79,386.86,"4,202.00",37.61,2.5059,0.8885,0.1943
49.77,"1,927.52",15.22,"1,086.98","2,149.78",72.68,2.5754,0.8362,0.2181
62.81,"1,269.44",8.85,910.12,"7,924.23",74.62,1.5449,0.8057,0.2012
72.74,768.76,6.57,747.70,"4,008.34",19.17,2.6925,0.9237,0.2322
71.11,"1,951.52",11.70,"1,641.39","5,717.33",37.68,2.3696,0.8833,0.2240
57.56,686.25,6.14,249.45,"5,734.05",64.39,2.3875,0.8021,0.2515
67.15,789.36,6.24,"1,395.65","5,669.57",44.65,1.1074,0.9115,0.2171
45.52,"1,090.37",12.93,"1,740.86","5,227.53",76.34,2.2541,0.9305,0.2303
73.13,"2,085.69",5.59,"1,905.94","7,669.35",51.07,3.4528,0.7792,0.2198
72.70,637.11,3.71,"1,589.94","7,576.54",56.24,2.1626,0.9082,0.2410
46.44,618.62,14.21,682.51,"3,909.06",70.28,2.4432,0.7211,0.2417
50.89,"1,338.00",14.17,"1,305.24","5,937.22",11.02,4.1807,0.7584,0.1493
44.36,916.98,8.84,406.33,994.21,52.20,3.8342,0.7466,0.2762
49.98,"1,482.65",9.35,358.67,882.40,7.74,4.0402,0.7898,0.2197
67.83,"1,256.06",12.28,"1,379.87","4,491.19",23.35,0.9598,0.8353,0.2204
53.48,"1,223.79",9.05,"1,795.90","8,388.79",19.08,2.9177,0.8701,0.2232
43.97,598.76,7.45,261.14,"6,068.48",50.67,1.4873,0.9104,0.2406
52.30,655.03,17.45,337.02,"6,246.69",75.35,2.1418,0.7461,0.2039
73.26,"1,970.99",2.79,"1,236.91","1,502.82",11.97,3.1391,0.8388,0.1402
61.72,"2,096.40",10.49,556.72,"4,244.40",68.62,2.7741,0.8336,0.2180
54.72,836.23,15.56,"1,327.39","3,757.40",12.88,2.5092,0.8123,0.2401
46.53,601.64,12.13,549.54,"7,301.68",17.04,3.6267,0.8645,0.2030
73.42,485.45,15.48,357.54,"1,318.74",81.86,3.1494,0.8245,0.2786
67.99,"1,559.23",6.05,"1,197.68","5,040.88",1.00,3.6505,0.8326,0.1558
50.30,"1,766.40",4.94,"1,817.61","8,492.16",17.70,4.0519,0.9106,0.1691
43.37,"1,103.52",14.97,"1,470.91","8,316.97",19.34,3.2557,0.901,0.1950
42.93,"1,697.35",7.05,"1,732.50","7,944.89",25.25,2.1098,0.8386,0.2284
45.02,"1,761.76",12.51,650.94,"3,518.09",32.52,1.4488,0.7456,0.2180
60.12,"2,192.11",2.79,"1,864.18","8,768.05",9.33,1.6592,0.9228,0.2019
71.53,507.62,13.31,867.70,"7,508.69",41.88,2.1143,0.8486,0.2319
57.36,754.19,9.73,"1,798.53","7,933.80",35.72,3.3575,0.8894,0.2161
68.72,514.69,4.88,"1,052.01","8,686.93",55.83,0.8239,0.7232,0.2070
55.70,"2,061.78",8.79,653.92,"8,730.03",77.45,3.6261,0.9091,0.1913
64.31,"1,915.86",12.29,639.05,"2,266.89",26.67,3.4228,0.8642,0.2191
65.08,"1,494.10",0.44,"1,240.94","1,224.74",48.84,2.4863,0.8624,0.1857
46.78,543.98,11.26,284.17,"6,447.54",33.23,2.1253,0.7354,0.2567
52.92,910.98,9.60,"1,950.48","5,263.66",3.72,1.0865,0.8685,0.2346
61.97,958.21,4.04,660.98,"3,077.05",73.31,1.7272,0.728,0.2223
43.39,"1,467.20",13.26,786.61,"6,387.96",56.66,1.0754,0.7234,0.2020
52.93,881.43,5.48,586.27,615.55,0.32,3.6427,0.7829,0.2142
58.61,523.27,5.02,135.36,478.40,22.37,2.5223,0.7162,0.2939
73.75,"1,796.21",8.39,"1,485.46","3,326.36",27.67,1.5719,0.7463,0.1955
56.63,960.85,11.93,"1,285.75","1,838.28",72.46,0.7441,0.8714,0.2072
67.84,"1,257.49",16.31,"1,714.72","6,704.25",67.93,2.575,0.8955,0.2115
55.24,629.13,2.68,209.77,"8,832.23",35.44,3.4009,0.7507,0.2303
67.19,"1,935.13",7.09,"1,947.74","6,176.31",14.15,3.4531,0.8929,0.1860
60.60,"1,476.47",1.39,777.33,"6,112.85",34.54,1.4548,0.8172,0.1729
70.15,"2,126.78",13.36,"1,917.22",101.78,72.34,4.2804,0.9226,0.2011
54.55,"1,340.89",7.98,339.23,"4,791.29",40.45,2.7374,0.7419,0.2402
60.89,"2,203.88",12.47,"1,586.04","7,618.12",10.46,1.8804,0.7229,0.2280
61.73,"2,107.98",5.81,"1,263.83","6,106.69",3.57,2.1004,0.8977,0.1727
54.76,"1,497.62",14.85,830.79,"2,152.98",29.84,1.129,0.791,0.2271
45.80,"2,189.30",9.49,284.43,"7,909.07",13.35,2.4644,0.812,0.2197
44.14,"1,007.31",16.56,"1,313.52","8,983.90",66.54,3.4053,0.8241,0.1557
41.62,"1,089.65",1.59,181.24,"2,627.89",24.98,2.1605,0.8933,0.2209
69.72,470.09,9.13,"1,110.96","1,961.13",78.34,3.8163,0.7279,0.2530
48.83,"1,522.27",13.50,"1,312.49","3,179.99",55.15,2.4043,0.8328,0.2285
48.01,"1,779.11",10.62,"1,563.72",626.32,35.22,3.9385,0.8062,0.1951
65.21,"1,878.96",0.63,"2,070.46","8,140.52",54.50,3.224,0.7862,0.2340
51.57,672.00,17.06,638.72,"8,658.61",26.44,0.8777,0.788,0.2309
57.67,"1,241.59",5.39,760.70,"5,913.64",12.73,0.9212,0.9165,0.1792
46.40,724.34,4.55,797.42,"7,128.78",86.07,3.5747,0.7703,0.2178
72.55,"1,663.40",8.64,"1,561.88","6,241.44",50.32,1.9702,0.8115,0.2239
69.00,687.73,9.61,"1,953.93","3,540.06",0.78,1.3636,0.8199,0.2358
69.40,"2,131.77",13.49,"2,037.16","5,901.95",27.79,3.8108,0.87,0.1892
54.41,828.39,7.04,"1,981.33","7,796.35",14.35,4.2379,0.8257,0.1631
66.08,945.99,7.85,"1,851.27","7,551.41",23.14,3.606,0.8483,0.2010
45.79,"2,028.71",9.49,"2,069.76",792.31,5.10,3.3034,0.7992,0.1676
41.35,"1,269.28",7.06,865.56,"4,330.61",21.97,0.6821,0.8698,0.1768
41.73,428.52,16.06,"1,986.25","3,725.23",61.01,1.0622,0.814,0.2617
60.31,"1,339.18",14.97,"1,619.52","7,014.48",73.27,3.1072,0.7603,0.1950
56.01,545.68,8.11,459.31,"4,690.20",31.09,2.1611,0.8915,0.2572
58.06,"2,288.87",0.23,218.49,"3,283.62",46.70,0.7491,0.8801,0.0935
41.31,"1,520.16",15.83,549.42,"6,591.05",3.85,3.3603,0.8496,0.2011
54.93,878.51,2.38,"1,654.23","4,432.41",8.22,2.1944,0.8263,0.1880
64.62,"1,472.96",4.46,"1,366.31","2,420.45",49.32,3.0633,0.7571,0.2126
55.59,530.83,2.87,568.75,"8,298.02",75.05,2.3738,0.9028,0.2294
65.09,"1,929.99",3.34,"1,582.12","1,088.98",7.97,0.7745,0.7326,0.0845
48.71,"2,172.73",14.13,406.17,208.35,37.44,2.9805,0.7957,0.2501
67.74,"2,074.26",10.26,"1,738.60","1,375.19",86.62,3.5312,0.8993,0.2191
60.37,"1,043.43",16.78,"1,684.41","1,558.18",65.98,1.2432,0.8426,0.2412
47.98,"1,012.49",4.24,"2,033.73","5,030.23",17.74,3.9041,0.8079,0.1801
48.83,449.98,8.64,423.71,"5,835.39",25.55,1.3358,0.8858,0.2462
61.67,"1,642.64",17.15,"1,904.58","4,200.87",84.62,2.2091,0.9296,0.2163
68.29,"1,417.20",14.54,797.34,"1,934.02",19.83,2.5869,0.7528,0.2431
54.70,"1,270.98",12.84,944.10,"1,266.50",39.43,1.8147,0.7223,0.2441
49.54,"2,138.48",3.50,"1,046.67","4,604.66",31.83,2.4901,0.8133,0.1765
69.51,706.95,13.55,"1,356.92","5,284.70",43.81,3.2788,0.7746,0.2161
63.02,400.79,6.25,"2,077.18","2,859.44",21.22,3.2647,0.8583,0.2337
55.77,523.96,9.41,"1,304.17","2,084.89",59.70,4.017,0.8202,0.2368
57.07,814.34,10.77,"1,943.94",788.00,21.04,3.7991,0.8213,0.2164
47.77,446.49,10.78,628.81,283.99,53.80,4.2444,0.7895,0.2779
61.63,"1,355.16",12.81,909.54,"1,021.17",32.02,2.8337,0.7576,0.2455
52.84,989.89,11.68,"1,117.26","6,922.39",22.54,2.1283,0.7582,0.2310
73.73,731.34,1.41,761.70,"3,230.92",62.08,1.5477,0.7965,0.2119
56.82,"1,833.61",8.15,"2,042.14",294.88,86.16,1.5617,0.8616,0.2143
57.01,777.72,11.72,"1,550.33","4,753.16",77.62,1.2249,0.7855,0.2218
59.63,"1,712.70",5.35,"1,067.10","5,011.91",7.87,3.3089,0.7831,0.1695
71.14,"1,057.96",5.65,"1,600.49","4,016.12",40.63,3.0468,0.8049,0.2225
67.34,"1,372.54",2.39,"1,044.70","1,067.04",62.06,1.7366,0.9299,0.1920
55.87,"2,189.25",7.48,163.20,"7,041.91",50.28,3.9079,0.7312,0.2119
64.64,454.36,17.31,"1,193.02","6,430.91",64.87,2.6777,0.7762,0.1998
60.30,"1,350.17",5.17,"1,353.56","3,701.19",87.04,0.9284,0.7756,0.1722
57.22,"2,035.52",9.43,"2,050.63","3,572.16",30.64,0.901,0.9263,0.2002
47.38,"1,519.90",13.10,209.34,"1,486.70",68.84,1.1969,0.801,0.2282
56.29,917.87,0.46,"1,132.14","7,028.76",8.51,1.4433,0.8363,0.1720
49.13,"1,151.65",15.82,321.65,"5,600.85",77.65,3.8909,0.7548,0.1824
71.08,"1,698.50",6.92,421.20,836.23,69.51,3.4963,0.7139,0.2555
52.07,"2,105.93",15.27,"1,324.73","3,546.64",46.56,1.4088,0.786,0.2113
72.30,461.55,0.90,582.87,"8,419.92",73.31,1.5781,0.8522,0.2142
58.55,520.52,2.75,"1,596.32","4,235.77",59.55,2.9836,0.8638,0.2453
61.78,"1,011.10",5.81,"1,136.25","3,053.87",49.35,3.8333,0.8776,0.2198
58.88,832.54,6.21,556.72,"6,010.84",84.45,1.8251,0.9011,0.2164
45.31,894.76,14.91,"1,096.29","1,922.90",11.74,2.5807,0.7366,0.2496
53.40,810.27,0.42,131.20,"4,898.18",88.63,3.9015,0.7294,0.2652
44.32,761.03,11.33,"1,818.68","6,249.53",13.89,3.4681,0.885,0.2023
61.50,634.86,2.50,154.29,"7,968.45",42.93,3.9056,0.8073,0.2288
55.73,"2,189.42",14.48,143.20,"6,462.65",20.76,1.6851,0.9202,0.2348
66.59,661.11,13.71,"1,326.77","3,605.49",24.37,3.1796,0.9194,0.2300
48.30,777.63,8.88,"2,035.59","7,160.92",56.45,1.0913,0.7424,0.2553
46.47,858.64,3.91,"1,805.35","8,372.06",3.22,2.9091,0.8637,0.2042
54.40,"2,187.60",11.21,622.91,"4,471.22",83.98,1.7791,0.7259,0.1897
71.46,"1,844.50",2.93,514.54,82.35,25.05,3.2177,0.8002,0.1948
64.37,"1,910.27",3.52,"1,355.37","8,209.94",24.42,1.1921,0.8969,0.1857
54.81,584.80,11.08,"1,740.16","1,574.86",77.10,3.0878,0.8129,0.2621
58.04,"2,000.47",17.39,838.41,"1,212.11",68.30,3.2432,0.7185,0.2220
43.83,"1,171.99",15.65,976.00,"2,893.91",60.00,3.7812,0.7642,0.2091
73.36,890.68,10.50,355.59,"3,564.45",13.17,3.1656,0.7302,0.2500
62.93,"1,496.24",9.55,428.70,"7,453.75",68.73,2.5712,0.8012,0.2163
50.43,"1,973.13",17.51,"1,242.28","3,649.76",32.29,3.517,0.8649,0.1932
60.28,"1,888.89",9.71,330.47,493.36,88.72,1.7082,0.8569,0.2167
44.66,"2,104.36",7.50,525.07,"5,938.30",59.96,3.1308,0.8698,0.2142
72.75,"2,178.16",15.97,588.96,"6,265.28",74.63,3.3012,0.7958,0.1836
46.80,842.88,4.28,998.66,"7,591.41",65.53,2.0995,0.7697,0.2235
62.33,"1,202.31",1.92,218.78,"3,739.55",53.09,4.2584,0.7237,0.2389
49.12,410.39,11.21,"1,108.00",838.80,63.98,1.9675,0.919,0.2766
64.61,"2,083.70",1.89,"1,947.78","5,169.52",53.38,0.9844,0.7372,0.1688
66.55,681.20,6.69,177.37,"1,162.70",4.69,1.7771,0.7505,0.2592
63.16,"2,049.16",7.56,"1,364.91",198.96,30.93,1.0385,0.7166,0.1479
61.23,"1,019.49",9.71,"1,766.02","7,260.92",28.33,1.9068,0.7811,0.2450
70.34,"1,094.47",17.40,741.26,"3,781.70",63.77,1.1415,0.8919,0.2159
43.65,457.81,4.06,386.98,"4,909.32",51.48,2.2696,0.7845,0.2563
51.92,"1,014.64",6.73,214.33,"6,187.64",54.54,3.4946,0.8581,0.2396
49.21,"2,101.20",2.52,"1,390.21","3,759.60",75.62,0.9227,0.9243,0.1362
73.48,431.52,10.75,"1,210.72",514.79,46.95,2.7169,0.9082,0.2807
53.84,"1,168.38",12.83,578.42,"2,384.47",19.59,0.8372,0.7508,0.2279
65.10,442.84,8.57,"1,757.74","1,842.86",1.24,3.8806,0.7904,0.1902
63.53,"1,099.87",4.49,"1,569.56","9,104.62",14.35,4.0137,0.877,0.1664
48.03,716.17,10.98,670.71,"6,898.52",2.86,2.4608,0.927,0.2317
48.91,870.16,9.56,"1,604.52","4,228.13",21.26,3.463,0.8692,0.2083
50.30,"2,080.36",3.19,609.16,628.26,56.73,2.8248,0.7668,0.2061
54.56,"1,225.90",7.25,"1,451.62","1,114.97",13.63,1.9117,0.7404,0.2002
48.76,911.92,7.76,361.58,"7,579.16",7.43,1.5659,0.8204,0.2296
41.71,"1,522.54",17.24,"1,484.85","8,808.37",86.66,3.4245,0.7537,0.1420
69.91,657.08,14.93,596.98,331.34,88.98,2.235,0.7614,0.2718
72.74,884.04,12.94,"1,250.34","8,483.31",56.91,4.0096,0.8512,0.1572
52.27,"1,439.15",15.61,467.15,"3,569.82",9.81,4.2103,0.8248,0.1914
52.17,841.72,12.96,"1,550.88","2,021.76",73.35,1.4402,0.7377,0.2401
41.30,"1,696.29",15.87,248.67,988.68,48.19,2.7095,0.745,0.2711
63.38,"1,333.19",1.17,453.35,"7,197.54",16.36,2.6221,0.7154,0.1960
68.14,"1,875.99",8.12,490.00,"4,389.12",51.44,3.8209,0.7596,0.2141
45.88,"2,217.08",13.16,210.42,"7,760.22",3.64,3.1798,0.907,0.2142
46.31,606.18,10.33,"1,588.17","2,137.91",86.81,2.8771,0.8862,0.2551
66.98,"1,029.71",3.26,"2,050.14","6,333.41",73.75,3.1365,0.8027,0.2493
61.28,"1,000.46",6.12,"1,653.54","1,136.03",23.37,2.0883,0.8749,0.2158
42.54,674.64,5.73,"1,814.55",872.93,37.47,4.1546,0.801,0.2168
61.49,"1,950.14",4.75,141.23,"1,277.71",35.36,0.8872,0.886,0.1543
51.20,"1,852.56",6.17,360.25,"7,542.08",76.92,0.784,0.7513,0.1570
53.16,"1,319.52",9.14,"1,224.01","6,120.60",31.74,2.1829,0.7448,0.2225
66.32,"1,422.75",15.03,"2,044.10","1,579.70",4.41,1.2381,0.7283,0.2389
67.67,497.31,13.07,"1,423.12","3,608.85",19.27,2.6506,0.7645,0.2468
54.20,"1,457.07",14.69,862.01,"7,122.77",19.34,0.7112,0.7434,0.2188
72.14,"1,913.44",15.53,415.62,"2,689.85",84.74,2.3425,0.8874,0.2171
54.40,"1,492.52",7.43,428.72,"8,584.09",82.49,1.7461,0.7641,0.1957
66.39,895.49,6.22,839.73,"8,522.32",26.92,1.4111,0.8251,0.2195
56.94,"1,673.89",1.23,"1,527.08","5,168.02",0.38,2.2881,0.8781,0.1418
70.51,"1,081.61",16.34,191.77,"5,901.32",46.21,3.7718,0.8606,0.2070
70.84,"1,436.49",1.37,"1,798.00","6,098.33",71.19,3.0509,0.7563,0.2296
43.94,"1,325.59",13.06,"1,972.99","2,437.56",24.07,1.2575,0.7281,0.2402
71.79,"1,119.71",6.78,"1,869.74","3,428.47",39.26,2.4844,0.9124,0.2337
68.15,"1,773.22",16.65,"1,917.14","1,301.28",15.53,4.051,0.8484,0.1746
67.03,"2,092.51",7.49,159.50,"8,617.54",29.31,2.2685,0.8671,0.2249
47.66,392.17,14.37,"2,043.95","6,753.34",67.77,2.3818,0.7963,0.2446
67.48,"2,188.77",5.12,846.78,470.50,38.30,4.086,0.7644,0.1852
68.95,"1,371.94",5.41,"1,831.49","5,135.44",40.00,1.1702,0.8283,0.2087
50.55,"1,738.10",10.54,495.23,"3,222.16",70.50,3.3392,0.7283,0.2317
72.30,"2,037.84",17.51,"1,003.75","7,601.30",68.13,1.7615,0.8877,0.1913
42.71,"1,286.00",9.19,215.94,"3,228.89",16.81,3.8129,0.8556,0.2339
45.99,"1,997.88",16.44,207.94,"6,014.23",37.14,0.8754,0.8793,0.2146
58.70,725.80,13.84,"1,976.37","1,577.63",75.79,4.2636,0.8368,0.2153
59.96,690.09,14.01,"1,716.61","5,222.31",40.84,3.4607,0.8387,0.2121
62.23,"1,654.39",7.78,"1,166.85","2,766.00",59.11,1.7078,0.8437,0.2048
41.63,"2,065.94",6.92,"1,158.30","1,569.73",27.40,3.4327,0.8842,0.1823
72.57,"2,109.06",3.55,"1,595.50","5,783.40",5.44,4.0195,0.7609,0.1276
42.53,"1,627.81",16.92,798.44,"5,963.15",14.83,1.0873,0.8616,0.2288
45.76,"1,398.98",16.84,"1,621.18","9,159.89",35.94,3.9855,0.8331,0.1465
41.53,"1,023.38",13.16,"1,079.10","6,245.67",31.63,1.9823,0.8204,0.2332
59.66,"2,278.53",5.36,"1,378.49","4,823.12",79.96,0.702,0.8305,0.1397
71.65,"1,000.74",4.47,"2,018.57","8,503.94",48.76,1.0855,0.7712,0.2485
62.91,"1,822.19",17.34,"1,052.29","7,721.80",56.03,3.8813,0.7193,0.1492
68.05,"1,411.54",1.38,948.69,"5,129.49",61.51,4.2356,0.8787,0.1991
41.51,"1,559.64",14.83,"1,902.89","4,782.68",47.51,3.9196,0.9134,0.1874
58.85,"1,143.52",6.38,"1,896.69","8,776.10",68.73,2.2768,0.8173,0.2501
56.14,"2,249.16",7.48,"2,072.59","5,763.63",69.93,4.1586,0.8961,0.2041
57.44,"1,488.37",14.63,"1,208.04","6,659.95",31.45,2.1513,0.8337,0.2255
43.44,"2,196.84",1.80,803.52,844.44,7.69,1.0901,0.9165,0.0681
63.52,396.77,6.36,600.14,"6,701.92",88.04,1.9127,0.8234,0.2216
57.58,"1,490.28",16.71,196.23,"2,495.18",57.41,4.2926,0.7563,0.2230
66.17,"1,769.94",12.33,"1,552.38","1,112.07",63.32,2.9443,0.9032,0.2296
56.99,"1,823.92",13.30,586.61,"7,920.12",67.57,1.9093,0.8878,0.2008
45.97,"2,133.35",13.34,"1,317.25","6,450.47",54.76,2.9379,0.799,0.2070
62.33,390.60,1.28,"1,924.12","3,820.22",42.10,2.2319,0.897,0.2422
46.72,382.72,3.75,"1,989.95","4,041.42",87.89,0.858,0.7131,0.2290
69.68,"1,295.98",8.73,138.10,"1,868.61",64.99,1.4066,0.8877,0.2376
61.18,438.77,6.60,750.29,129.18,75.52,0.7482,0.863,0.2241
46.23,"2,267.95",7.34,"1,769.02","3,280.44",39.32,1.6009,0.7949,0.1879
